wikidata_qid,imdb_id,tmdb_type,tmdb_id,trakt_type,trakt_id,plex_type,plex_id,appletv_id,rottentomatoes_id,title,year,director,duration,tomatometer
Q73537423,tt9115530,movie,601470,movie,476541,movie,5d7770e131d95e001f1abf47,,m/the_eyes_of_tammy_faye_2021,"The Eyes of Tammy Faye",,"Michael Showalter",126,65
Q73537513,tt2180339,movie,619979,movie,462892,movie,5e833bb5d78d060041e46d8c,umc.cmc.5446fiuktyffnw5bgf6ksjvh8,m/deep_water_2020,"Deep Water",2022,"Adrian Lyne",115,
Q73541610,tt10121392,movie,615678,movie,458708,movie,5e1622c41c6e880037a0991a,,m/thunder_force,"Thunder Force",2021,"Ben Falcone",105,21
Q73543375,tt10223460,movie,615904,movie,458914,movie,5e16330061c6140040d67643,umc.cmc.35ojt327mp4a6am885q08sn5t,m/marry_me_2022,"Marry Me",2022,"Kat Coiro",112,
Q73543906,tt6432466,movie,583689,movie,448285,movie,5d7770bcbbb697001f65336e,umc.cmc.6jn3sbsts5v46n8nqop9jbzej,m/moxie,Moxie,2021,"Amy Poehler",,69
Q73547335,tt10333426,movie,613911,movie,457174,movie,5e16237677eeed003e844afe,umc.cmc.kvr7h8qj9boob6z2182o7vg5,m/bliss_2021,Bliss,2021,"Mike Cahill",,28
Q73549619,tt10243992,movie,643612,movie,481471,movie,5ddba963223520001da3864b,,m/im_your_woman,"I'm Your Woman",,"Julia Hart",,80
Q73549778,tt9601220,movie,624788,movie,488159,movie,5e16255e10faa500400cda0d,umc.cmc.3litexk35mgw4j1jcusd9t8hz,m/black_bear,"Black Bear",2020,"Lawrence Michael Levine",,89
Q73552408,tt10944596,movie,711475,movie,554317,movie,5ed90bcb503320003f784d19,,m/here_today_2021,"Here Today",,"Billy Crystal",,48
Q73792046,tt11240348,movie,646683,movie,483953,,,,,"The Georgetown Project",2020,,,
Q73804850,tt10431500,movie,637920,movie,476914,movie,5ddba93745ec9a0020f0054a,umc.cmc.4qax2z5u0ob0k7wdeaesjqahx,,"Miracle in Cell No. 7",2019,"Mehmet Ada Öztekin",134,
Q73896894,tt9130508,movie,544401,movie,395091,movie,5d77707a90a8de0020328a7b,umc.cmc.40gvwq6hnbilmnxuutvmejx4r,m/cherry_2021,Cherry,2021,,142,37
Q73897733,tt7737786,movie,524047,movie,372518,movie,5d77704d594b2b001e74889e,umc.cmc.5nyf1fjedleaqgid5a80pmhgs,m/greenland,Greenland,2020,"Ric Roman Waugh",120,78
Q74190990,tt11083552,movie,637649,movie,476569,movie,5e162221a304a6004142a8a7,umc.cmc.1gzck9czlhv4jw6qra2sdvbc6,m/wrath_of_man,"Wrath of Man",2021,"Guy Ritchie",118,66
Q74191962,tt10265034,movie,598896,movie,444869,,,umc.cmc.70dqn67bnc76xh0h6wbrtds8,m/land_2021,Land,2021,"Robin Wright",89,70
Q74198352,tt7737528,movie,597891,movie,443935,movie,5d7770da7a53e9001e7acb6a,,m/kate_2021,Kate,2021,"Cedric Nicolas-Troyan",106,42
Q74586939,tt10696896,movie,616651,movie,459736,movie,5e833bb432d43b003f7ded58,umc.cmc.1lewa1lzhsmnv1aq6dcfxgt1d,m/stillwater_2020,Stillwater,2021,"Tom McCarthy",140,75
Q75034904,tt8893974,movie,541524,movie,392540,movie,5d7770737a53e9001e7a3248,,m/passing_2021,Passing,2021,"Rebecca Hall",98,86
Q75077484,tt9139586,movie,560204,movie,410908,movie,5d77709a23d5a3001f53abb4,umc.cmc.6qp8765pjp3angrqycqa8iig4,m/arkansas,Arkansas,2020,"Clark Duke",115,47
Q75381712,tt10196390,tv,92807,show,146524,show,5d9c092208fddd001f2a85de,umc.cmc.496vr0x8uzgx88vuvuqrnvn9s,tv/the_world_according_to_jeff_goldblum,"The World According to Jeff Goldblum",,,,
Q75793788,tt9907782,movie,630392,movie,470524,movie,5e1633512d4d84003e48efd7,,m/eight_for_silver,"The Cursed",,"Sean Ellis",,76
Q75947080,tt0499097,movie,567189,movie,416763,movie,5d777086dd931c001e38eac0,umc.cmc.56pgng0r61e5kkhk40mw4mbpu,m/tom_clancys_without_remorse,"Without Remorse",2021,"Stefano Sollima",109,44
Q76448600,tt9362722,movie,569094,movie,420606,movie,5d7770acad5437001f8281cf,,m/spider_man_across_the_spider_verse,"Spider-Man: Across the Spider-Verse",2022,,,
Q76450209,tt8430054,movie,680813,movie,525859,movie,5e9183f7ce88f10042aa5411,umc.cmc.17lcrpl370dsmjgnjzqsdkt4q,m/flee,Flee,2021,"Jonas Poher Rasmussen",90,97
Q76488910,tt11160650,movie,776512,movie,613844,movie,5f40956ecae2c6004200c645,,m/on_the_count_of_three,"On the Count of Three",,"Jerrod Carmichael",,86
Q76488932,tt1697800,movie,481879,movie,328989,movie,5d776f2a7a53e9001e78c7e7,umc.cmc.2nil7zy8oi1erhq3vqcxf7bva,m/die_in_a_gunfight,"Die in a Gunfight",2021,"Collin Schiffli",,17
Q76547098,tt9615014,tv,94064,show,153312,show,5e0b3b287440fc00209e4327,umc.cmc.6vuk9cb02utraxjg12aed84kd,tv/lego_masters_2020,"Lego Masters",,,,
Q76656215,tt9598214,movie,624789,movie,466561,movie,5d7770de6afb3d0020623c07,umc.cmc.bykmu98meo4k0j7kc8hvof6a,m/naked_singularity,"Naked Singularity",2021,"Chase Palmer",93,29
Q76715464,tt9358200,movie,566232,movie,415950,,,umc.cmc.xypdahw1pcw8ldylasl5z09,m/miles_davis_birth_of_the_cool,"Miles Davis: Birth of the Cool",2019,"Stanley Nelson Jr.",115,92
Q77833628,tt11388580,movie,653567,movie,488498,movie,5e16256153953d003edeeaba,umc.cmc.1e09yiakxjbryesw5ffc2edot,m/miss_americana,"Miss Americana",2020,"Lana Wilson",85,91
Q78224387,tt11327514,movie,634544,movie,478266,movie,5e16255d857400003ca003b7,umc.cmc.1zld6kzf8eetee5x77mrfbz03,m/uncle_frank_2020,"Uncle Frank",2020,"Alan Ball",95,77
Q79212167,tt11161474,movie,641662,movie,480082,movie,5e1625bdd6055a003e7961e7,,m/pieces_of_a_woman,"Pieces of a Woman",2020,"Kornél Mundruczó",128,75
Q79997183,tt12451520,tv,96462,show,158851,show,5e165a3f10faa50040101da5,,,"It's Okay to Not Be Okay",,,,
Q80177730,tt10161886,movie,611213,movie,455894,,,umc.cmc.5kx1866wvi9chmhq5oe7zfl25,m/the_prom_2020,"The Prom",2020,"Ryan Murphy",131,54
Q80322358,tt10366206,movie,603692,movie,448646,,,,,"John Wick: Chapter 4",2023,"Chad Stahelski",,
Q80322391,tt10838180,movie,624860,movie,466465,movie,5e833ef0ec007c00413115b6,umc.cmc.1xfut1sq2hvb9faupyabxog7q,m/the_matrix_resurrections,"The Matrix Resurrections",2021,"Lana Wachowski",148,63
Q81207836,tt3272066,movie,579047,movie,429258,movie,5d7770b27a53e9001e7a910d,umc.cmc.557fgi8p0vty3c53ms4c3rygt,m/reminiscence_2021,Reminiscence,2021,"Lisa Joy",116,37
Q81560766,tt11426660,tv,97401,show,156697,show,5e1daf466f3c48003e5bd6fa,umc.cmc.5p8c1trrhux33dnp1kysefd46,tv/cheer,Cheer,,,,
Q81562219,tt11390530,tv,96815,show,156517,show,5e00aabf3154f9001db11cc3,umc.cmc.2w8bbd0kz3ax5eyv4a612o04x,tv/sex_explained,"Sex, Explained",,,,
Q81672757,tt9059760,tv,89905,show,154829,show,5dff59316af78d001e80523f,,tv/normal_people,"Normal People",2020,,,
Q82396632,tt8740976,tv,95665,show,154957,show,5f5b54b2db89f700421733f1,,tv/inventing_anna,"Inventing Anna",,,,
Q82430214,tt7740496,movie,597208,movie,443066,movie,5d7770d96afb3d0020623475,umc.cmc.5q95gyt98ah83vbi386esu6t6,m/nightmare_alley_2021,"Nightmare Alley",2021,"Guillermo del Toro",150,
Q83295128,tt4329810,movie,631143,movie,471502,movie,5d776eb2fb0d55001f5cb1cf,umc.cmc.5b6l5pqf6uatkukkvpl6a5i9x,m/qt8_the_first_eight,"QT8: The First Eight",2019,,,91
Q83430460,tt10671440,movie,617127,movie,460195,,,,,Blade,,"Bassam Tariq",,
Q83437242,tt11388406,movie,653601,movie,488452,movie,5e162561fef2d4003e88a892,umc.cmc.3c2o2l3bxh8jo4t29poay69sh,m/horse_girl,"Horse Girl",2020,"Jeff Baena",103,71
Q83726435,tt4761112,movie,644583,movie,484515,movie,5ddba903f3f0e1001f8bdd29,umc.cmc.4grky7892tsldnq7vwhezxtpi,m/the_mauritanian,"The Mauritanian",2021,"Kevin Macdonald",129,75
Q83726977,tt10661180,movie,653606,movie,488193,movie,5e162561025089003f48d5c4,umc.cmc.3s36nvd4t1ka0v3qwfgk9bv20,m/the_last_shift,"The Last Shift",2020,"Andrew Cohn",,64
Q83808444,tt6710474,movie,545611,movie,396092,movie,5d77707c6afb3d002061b643,umc.cmc.5cxq4yswbsp3apykshwrcb890,m/everything_everywhere_all_at_once,"Everything Everywhere All at Once",2022,,139,
Q83826818,tt8508734,movie,575774,movie,426288,movie,5e1625576327aa00405082b5,,m/his_house,"His House",2020,,93,100
Q83948021,tt10023286,movie,588367,movie,435547,,,umc.cmc.6dmuy2ybty9hxlsesr4gmsh7j,m/the_humans,"The Humans",2021,"Stephen Karam",108,89
Q83952292,tt3661210,movie,532865,movie,384797,,,,m/the_dig_2021,"The Dig",2021,"Simon Stone",112,88
Q83957218,tt6857376,movie,458220,movie,304313,movie,5d776d32594b2b001e703a2a,umc.cmc.40qrv09i2yfh8iilyi4s8vfi,m/palmer,Palmer,2021,"Fisher Stevens",110,72
Q83965418,tt7888964,movie,615457,movie,458837,movie,5e833bb566500c0041d29af9,umc.cmc.13jp9vo70kqo642fafrkr07z2,m/nobody_2021,Nobody,2021,"Ilya Naishuller",92,84
Q83973479,tt10612922,movie,661914,movie,495900,movie,5e2041e8465ac5003e497fb0,umc.cmc.4y1lybtx807iptcviuugevxti,m/one_night_in_miami,"One Night in Miami...",2020,"Regina King",115,98
Q83973481,tt7488208,movie,560050,movie,410666,movie,5d77709a51dd69001fe594f2,umc.cmc.2l50xqarvl3bohr8fp2ut8zq8,m/over_the_moon_2020,"Over the Moon",2020,"Glen Keane",95,81
Q84010760,tt11394332,movie,653598,movie,488449,movie,5e1625614106bf003f798c59,umc.cmc.3zbrchev8n5ae0xob41jo6bj5,m/spree_2020,Spree,2020,,,67
Q84010999,tt10441822,movie,653572,movie,488160,movie,5e162561d92d86003d346cd7,,m/the_nowhere_inn,"The Nowhere Inn",2020,,,70
Q84203429,tt9620288,movie,614917,movie,458405,movie,5e1632fc61c6140040d675bb,umc.cmc.11i83ne5iq37usxzghkyicmwk,m/king_richard,"King Richard",2021,"Reinaldo Marcus Green",144,92
Q84238429,tt3673480,tv,87523,show,151015,show,5d9c0925ec357c001f9b130c,umc.cmc.3e2lejw8tcfjkz2nic00vburt,tv/good_lord_bird,"The Good Lord Bird",2020,,,
Q84323848,tt8503618,movie,556574,movie,407854,movie,5d7770937a53e9001e7a6381,umc.cmc.54rv4esv3qomlthreamvbd34v,m/hamilton_2020,Hamilton,2020,"Thomas Kail",160,98
Q84362533,tt3704428,movie,614934,movie,458367,movie,5d7770de31d95e001f1aba32,umc.cmc.4wy1iau6azj038mml796s4nn5,m/elvis,Elvis,2021,"Baz Luhrmann",,
Q84363557,tt7873348,movie,653569,movie,488442,movie,5e1625616327aa0040508302,,m/save_yourselves,"Save Yourselves!",2020,,,89
Q84366178,tt11233960,movie,645886,movie,490456,movie,5e1622905dd66b00406dc3c1,,m/the_unforgivable,"The Unforgivable",2021,"Nora Fingscheidt",112,
Q84366622,tt11394180,movie,653574,movie,489827,movie,5e1625611ee0780040041412,,m/dick_johnson_is_dead,"Dick Johnson Is Dead",2020,"Kirsten Johnson",89,100
Q84427809,tt11394182,movie,653578,movie,488542,movie,5e162561acedb3003f136abd,umc.cmc.52a3l8rpaz7mn1dwu4ngt6j4a,m/feels_good_man,"Feels Good Man",2020,,92,95
Q84693711,tt10095582,movie,591538,movie,437960,movie,5d7770dead5437001f82cbfd,umc.cmc.4wpfk1xmi22h3zyv4a10lj1tw,m/the_tragedy_of_macbeth_2021,"The Tragedy of Macbeth",2021,"Joel Coen",105,98
Q84712797,tt11564570,movie,661374,movie,495668,,,,,"Glass Onion: A Knives Out Mystery",2022,"Rian Johnson",,
Q84712802,tt10234724,tv,92749,show,151840,show,5ea63e621452720042c4641d,,tv/moon_knight,"Moon Knight",,,45,
Q84712806,tt10857160,tv,92783,show,151854,show,5e160e70168f3f001e445cd6,,,"She-Hulk: Attorney at Law",2022,,,
Q84712813,tt10857164,tv,92782,show,151853,show,5eaba106dc7e2d00439da002,,tv/ms_marvel,"Ms. Marvel",2022,,,
Q85000980,tt4244994,movie,617653,movie,460727,movie,5e161923dedb97003d113e48,umc.cmc.5pn94vkq8936chiiqsyo52bc1,m/the_last_duel_2021,"The Last Duel",2021,"Ridley Scott",152,77
Q85115721,tt9848536,tv,88713,show,161186,show,5d9c09283c3f87001f35cf0f,umc.cmc.3pdjm6cmv5i298tyrodxwomd7,tv/we_are_who_we_are,"We Are Who We Are",,"Luca Guadagnino",,
Q85323337,tt10293406,movie,600583,movie,446376,movie,5d776eaead5437001f7fd5ce,umc.cmc.h8kvu6x2gr9aqyioib38gfst,m/the_power_of_the_dog,"The Power of the Dog",2021,"Jane Campion",126,92
Q85323361,tt8721424,movie,537116,movie,388470,movie,5d77706a594b2b001e74a918,umc.cmc.67xbc6eflxn5d2kw8iu4q4vnf,m/tick_tick_boom,"Tick, Tick... Boom!",2021,"Lin-Manuel Miranda",,88
Q85419727,tt8045468,tv,87393,show,156903,,,umc.cmc.58g06mk1gnpjud5kyk2t7nznk,tv/run,Run,,,,
Q85518571,tt11126994,tv,94605,show,154164,show,5e1612eae68804001e87c4a3,,tv/arcane_league_of_legends,Arcane,,,,
Q85712059,tt9827854,tv,87050,show,157270,show,5d9c09206c3e37001ecdc39f,umc.cmc.pzp8wkf9d9rlhte1hp3h4tp7,tv/hollywood,Hollywood,,,,
Q85739170,tt9174536,tv,104954,show,163374,show,5ef153e9b077c700414579ca,umc.cmc.20j5kkuawtaxg3eibptmj1l7s,tv/the_comey_rule,"The Comey Rule",2020,"Billy Ray",,
Q85739318,tt10680614,tv,103992,show,136021,show,5d9c090bba6eb9001fbaee76,umc.cmc.7kcf1241ozuysnhhbkcg12fk7,tv/a_teacher,"A Teacher",,"Hannah Fidell",,
Q85740993,tt10620868,movie,614696,movie,458103,movie,5e1622585dd66b00406dc241,,m/alive_2020,#Alive,2020,"Cho Il-hyeong",98,88
Q85754391,tt10665386,tv,91820,show,151163,show,5e1612b16e7aa5001e129743,umc.cmc.60pza6ag81iy1emxo9yjn9opc,tv/couples_therapy,"Couples Therapy",,,,
Q85757580,tt9179552,tv,93749,show,154945,show,5e1618f2bdf696003e984ecc,umc.cmc.2f3u49pdimqf2ow8cgrqhr4dk,tv/dr_death,"Dr. Death",,,,
Q85761342,tt10895658,tv,98923,show,157894,show,5e457fda02fa4c0036a64def,,tv/flipped,Flipped,,,,
Q85767522,tt10801534,tv,110971,show,166645,show,5f79f6e04b05270041deb5ff,umc.cmc.5yeui8pl8hlg6qo3fsit33la9,tv/how_to_with_john_wilson,"How To with John Wilson",,,,
Q85782068,tt12824922,tv,106871,show,158040,show,5f290a0da3fc1c00400106d7,umc.cmc.1nv0tluok21c2f8549mdjqdnh,tv/long_way_up,"Long Way Up",,,,
Q85783044,tt7808566,tv,90970,show,154279,show,5e160e5c2764d5001e1728d8,umc.cmc.6hsbitxcp7hv2s004g8buh4xz,tv/made_for_love,"Made for Love",,,,
Q85784596,tt9148598,tv,96213,show,155959,,,umc.cmc.4xi3o21wvhl1fe7xape2o482y,tv/mcmillions,McMillions,,,,
Q85790963,tt1879016,movie,661231,movie,495296,movie,5e165afc275947003dc70c1f,,m/operation_mincemeat,"Operation Mincemeat",2021,"John Madden",128,
Q85801170,tt11628854,movie,664574,movie,498540,movie,5e23e653417ae2003cf57425,umc.cmc.1yzqmig1dkvqk42x6p9zikoua,m/silent_night_2021_2,"Silent Night",2021,"Camille Griffin",,65
Q85803299,tt10574236,tv,90972,show,153862,show,5e160e5c9de8d9001fd8d8e5,,tv/station_eleven,"Station Eleven",2021,,,
Q85806717,tt11196036,movie,643532,movie,481362,movie,5e16138f6e7aa5001e12a343,umc.cmc.1fs249eymi9bqe1tzelsaiisq,m/the_card_counter,"The Card Counter",2021,"Paul Schrader",112,86
Q85806732,tt8425310,tv,86598,show,130988,show,5d9c09004eefaa001f5e6765,umc.cmc.27k6e0572nzcismudgcx7fmef,tv/the_case_against_adnan_syed,"The Case Against Adnan Syed",,"Amy J. Berg",,
Q85807149,tt9544034,tv,93352,show,152467,show,5e1612d56e7aa5001e129ba6,,,"The Family Man",2019,"Raj Nidimoru and Krishna D.K.",,
Q85807206,tt3696180,movie,522927,movie,371135,movie,5d77704bfb0d55001f5ece80,,,"The Forgiven",2021,"John Michael McDonagh",,
Q85807230,tt10623550,tv,98950,show,157922,,,,tv/the_fugitive_2020,"The Fugitive",,"Stephen Hopkins",,
Q85807688,tt8420184,tv,79525,show,153780,show,5d9c08ffba6eb9001fbae1fa,umc.cmc.1crzdh2ju2ri5bxx0xvzz0mra,tv/the_last_dance,"The Last Dance",,,,
Q85808226,tt10048342,tv,87739,show,165792,show,5d9c092608fddd001f2a89f4,umc.cmc.51tonxqwh6310w384ht2y3772,tv/the_queens_gambit,"The Queen's Gambit",,"Scott Frank",,
Q85809934,tt2887954,tv,90296,show,156576,show,5e16127a168f3f001e447a7c,,tv/tokyo_vice,"Tokyo Vice",,"Michael Mann",,
Q85811980,tt10059518,movie,625568,movie,466935,movie,5d7770e6594b2b001e7538b7,umc.cmc.1mivi39tc84xqgzd2jc67ubsj,m/unhinged_2020,Unhinged,2020,"Derrick Borte",90,48
Q85814960,tt9288692,movie,800497,movie,635572,movie,5f40dc1e5a76a80042f22fa8,,m/werewolves_within,"Werewolves Within",,,,85
Q86675328,tt11003218,movie,635731,movie,474763,movie,5e1633701493cd003f0d9f69,umc.cmc.3rznmosvdai792bibngl5onbr,m/pig_2021,Pig,2021,"Michael Sarnoski",92,96
Q86751099,tt11854694,tv,100612,show,159317,show,5e7362fd4a62f90040e898ae,,,"Special OPS",,,,
Q87126244,tt11138512,movie,639933,movie,478776,movie,5e16598c61c6140040d9245d,umc.cmc.6pv6f3gbz0vuh4zr3or1wdth4,m/the_northman,"The Northman",2022,"Robert Eggers",137,
Q87126473,tt11655202,movie,663870,movie,497687,movie,5e23e64ba85af200409e4595,umc.cmc.33ey6th9l5ijmdfaxib5q91rf,m/riders_of_justice,"Riders of Justice",2020,"Anders Thomas Jensen",116,96
Q87192572,tt11700260,movie,668640,movie,502461,movie,5e40c3d09e3e2d003e1d986a,,m/official_competition,"Official Competition",2021,,,
Q87202931,tt8403664,tv,100052,show,158896,show,5e69c6f54a9324003e31893b,umc.cmc.luta35wnn7df3495l50hma92,tv/the_english_game,"The English Game",2020,,,
Q87220566,tt11291274,movie,648579,movie,485187,movie,5ddbaa0b70c0b60021f6729a,,m/the_unbearable_weight_of_massive_talent,"The Unbearable Weight of Massive Talent",2022,"Tom Gormican",107,
Q87220906,tt8114980,movie,643586,movie,481333,movie,5ddba96360a97e001f5d04ad,umc.cmc.46asbtrm1jjg0hsrqw0z8zwiw,m/willys_wonderland,"Willy's Wonderland",2021,"Kevin Lewis",,62
Q88053410,tt5259822,movie,517412,movie,365657,movie,5d776e92fb0d55001f5c6662,umc.cmc.6cmxgh0jvkr5pi33w1bw9phtp,m/tesla,Tesla,2020,"Michael Almereyda",96,58
Q88306935,tt11823076,tv,100698,show,158420,show,5e7e3e5e5d5a5f0042d8959e,umc.cmc.eupzmd4udgn6wbybq3dx9ax,tv/tiger_king,"Tiger King: Murder, Mayhem and Madness",2020,,,36
Q88470222,tt11976532,movie,683340,movie,527962,,,,,Vengeance,,"B. J. Novak",,
Q88532913,tt9735318,tv,128876,show,182510,show,60cc70d7cedf10002ccb340a,,tv/the_beatles_get_back,"The Beatles: Get Back",2021,"Peter Jackson",468,
Q88563268,tt11245972,movie,646385,movie,483615,movie,5ee71917432dd70042dcb353,umc.cmc.2nvat51ou1gv5nny14iwofv5k,m/scream_2022,Scream,2022,,114,
Q90340902,tt8923484,movie,653725,movie,488551,movie,5e162562ef1040003f23e0ee,umc.cmc.qw2kxa2btpdu7m9of7rjmfog,m/crip_camp,"Crip Camp",2020,,,100
Q90389788,tt10577736,tv,103913,show,160368,show,5ecc3bde137e9300412b9985,umc.cmc.337cdk1ou0bmn6frmzxwm7xqd,tv/tehran,Tehran,2020,"Daniel Syrkin",,
Q90766964,tt11656220,movie,693113,movie,537217,movie,5eb8f2227fedb50039392d22,,m/midnight_in_the_switchgrass,"Midnight in the Switchgrass",,"Randall Emmett",,9
Q91045983,tt7329810,movie,502157,movie,349126,movie,5d776da7fb0d55001f5a6a66,umc.cmc.4k4147gky3mmb7y9kd61ej8rd,m/the_bill_murray_stories_life_lessons_learned_from_a_mythical_man,"The Bill Murray Stories: Life Lessons Learned from a Mythical Man",2018,"Tommy Avallone",,95
Q91226161,tt9663764,movie,572802,movie,423775,,,,m/aquaman_and_the_lost_kingdom,"Aquaman and the Lost Kingdom",2023,"James Wan",,
Q91333870,tt3895150,tv,61663,show,76764,show,5d9c084e02391c001f586429,,,"Your Lie in April",,"Kyōhei Ishiguro",,
Q91484984,tt11615290,movie,664416,movie,498191,movie,5e23e652417ae2003cf57404,umc.cmc.6d0mrskjsusw2jd2d228p88c2,m/beastie_boys_story,"Beastie Boys Story",2020,"Spike Jonze",,94
Q92284016,tt11041046,tv,99248,show,158147,,,,tv/survive,"Survive (TV series)",,,,
Q92590789,tt1751634,tv,90802,show,149786,,,,,"The Sandman",,,,
Q93438612,tt12117854,movie,696000,movie,539986,movie,5eab1fd31e878c004152934d,,m/jerry_seinfeld_23_hours_to_kill,"Jerry Seinfeld: 23 Hours to Kill",2020,"Jake Paltrow",,76
Q94244505,tt12221748,movie,699280,movie,543031,movie,5eb8f28a422c5200454a493e,,m/becoming_2020_2,Becoming,2020,,,93
Q94415239,tt12312250,tv,103506,show,159265,show,5ec75ff0f942b10041e942ac,,tv/jeffrey_epstein_filthy_rich,"Jeffrey Epstein: Filthy Rich",2020,,55,
Q94525569,tt9198364,movie,556694,movie,407402,movie,5d7770ddfb0d55001f5fab67,,m/three_thousand_years_of_longing,"Three Thousand Years of Longing",,"George Miller",108,
Q94578366,tt6079772,movie,645788,movie,500617,movie,5e1622594f2292003e912e23,umc.cmc.62k68vmho3hxzec9magtnwcde,m/the_protege,"The Protégé",2021,"Martin Campbell",104,62
Q94998134,tt12361974,movie,791373,movie,627088,movie,5ea7e10926c8340042921960,umc.cmc.4oixl6d9ypqrjqnyo8vbcptdw,m/zack_snyders_justice_league,"Zack Snyder's Justice League",2021,"Zack Snyder",242,71
Q95483883,tt7703924,movie,703134,movie,546888,movie,5ec632ee4ae16f0040da2dfd,umc.cmc.5plkpikr8g6anea3gorlse9kd,m/infamous_2020,Infamous,2020,"Joshua Caldwell",,21
Q95569503,tt10580064,tv,90795,show,157613,show,5e161292e68804001e87bf9e,,tv/most_dangerous_game,"Most Dangerous Game",,,,
Q96079649,tt11204260,tv,102619,show,154824,show,5ea533cc0f75ff00428a4ea7,umc.cmc.4k6uuey0ypktc03mi9wmxh8zi,tv/i_may_destroy_you,"I May Destroy You",,,,
Q96314873,tt9735350,movie,653751,movie,488575,movie,5e1625625551ad0041feb6aa,umc.cmc.5ymb12y0jbgdn5k7kw9v66wzz,m/rebuilding_paradise,"Rebuilding Paradise",2020,"Ron Howard",,93
Q96372504,tt11905462,movie,684700,movie,529080,movie,5e91841ee72911003f7e29e4,umc.cmc.4cr1bhdw9jr6853mq7yij8sae,m/athlete_a,"Athlete A",2020,,,100
Q96373878,tt11095742,movie,653723,movie,489826,movie,5e162562b6f1fe003e442fab,umc.cmc.1aatz9gwjhnpfqqt8noafagq,m/boys_state,"Boys State",2020,"Jesse Moss",,94
Q96376192,tt11032374,movie,635302,movie,474745,movie,5e1622cf5abc9c003f1ce556,umc.cmc.3w12m80vzkxhxqcgnxwt1jxqd,m/demon_slayer_kimetsu_no_yaiba_the_movie_mugen_train,"Demon Slayer: Kimetsu no Yaiba the Movie: Mugen Train",2020,"Haruo Sotozaki",117,98
Q96376698,tt10122474,tv,89689,show,153152,show,5d9c0920cb3ffa001f1b95e9,,tv/dummy,Dummy,,"Tricia Brock",,
Q96384692,tt11307724,movie,682532,movie,527356,movie,5e9184069bec79003fe50679,umc.cmc.2hagqbdmsazeo9lwxf6p52kjz,m/john_and_the_hole,"John and the Hole",2021,"Pascual Sisto",98,58
Q96392364,tt11271800,movie,672521,movie,505872,movie,5e4d25497e245a003e3c5c2e,umc.cmc.5ej3a3p7s849l9cumyg0nwap9,m/mayday_2021,Mayday,2021,"Karen Cinorre",100,48
Q96398312,tt12004706,tv,101352,show,160028,show,5e89cf4ae4d16a004062a86d,,,Panchayat,2020,"Deepak Kumar Mishra",,
Q96405993,tt11358166,movie,638741,movie,477681,movie,5e161c86c176f9003fa452d0,umc.cmc.477smw9he6ab027jongqddyqk,m/some_kind_of_heaven,"Some Kind of Heaven",,"Lance Oppenheim",,93
Q96407897,tt10986410,tv,97546,show,162639,show,5e204251072b9e003ca5c140,umc.cmc.vtoh0mn0xn7t3c643xqonfzy,tv/ted_lasso,"Ted Lasso",,,,
Q96408682,tt11394184,movie,653727,movie,489828,,,,m/the_fight_2020,"The Fight",,,,99
Q96409533,tt11296058,movie,654170,movie,488944,movie,5e162564447c85003ec5ce62,umc.cmc.7ah1jec1iarj7n4p7sa2kwfhb,m/the_painter_and_the_thief,"The Painter and the Thief",2020,"Benjamin Ree",,96
Q96409644,tt10681780,tv,99282,show,158172,,,,tv/the_stranger_2020,"The Stranger",,,,
Q96409695,tt10222764,tv,49920,show,165062,,,umc.cmc.6ng9wu2u6xknsal912sjgmn5,tv/the_vow,"The Vow",,,,75
Q96418591,tt8259114,tv,103023,show,158462,show,5eb6b60680cbc90042002c6f,umc.cmc.f8tt3qiytjgdx7hwwgu9mfv4,tv/ill_be_gone_in_the_dark,"I'll Be Gone in the Dark",2020,,,
Q96418949,tt12027034,tv,102349,show,160532,show,5ea395770f75ff0042793733,,tv/middleditch_and_schwartz,"Middleditch and Schwartz",,,,
Q96607484,tt1259574,movie,291081,movie,187948,movie,5d9f3c6dadeb7a0021ce8827,umc.cmc.46s6zx5gncrpamejxo51hczox,m/red_riding_1974,"Red Riding: 1974",2009,"Julian Jarrold",,100
Q96608233,tt1260581,movie,291084,movie,187951,movie,5d9f3c6dd5fd3f001ee1e06b,umc.cmc.64e0cawd2kyduf1j5y2xrm2zr,m/red_riding_1980,"Red Riding: 1980",2009,"James Marsh",,92
Q96608250,tt1259573,movie,291092,movie,187958,movie,5d9f3c6dd5fd3f001ee1e06e,umc.cmc.33krf9oeg153j4xqq649p9s74,m/red_riding_1983,"Red Riding: 1983",2009,"Anand Tucker",,92
